encoder,family,granularity,notebook,augmentation,target,seed,fold,split,rmse,mae,r2,band_f1_macro,band_qwk,band_confusion_matrix,screening_f1,screening_auc,screening_confusion_matrix,selected_model,selected_params,encoder_model,search,config_json,logged_at,notes
E5_BETO_FT,fine-tuning,question,04,augmented,GAD7,42,test,confirmatory,4.598945,3.808523,0.164433,0.204167,0.225238,"[[0, 11, 1, 0], [0, 10, 7, 0], [0, 7, 6, 0], [0, 3, 3, 0]]",0.344828,0.682396,"[[24, 5], [14, 5]]",finetuned,"{""stopped_epoch"": 2, ""best_val_rmse_scaled"": 1.0157}",dccuchile/bert-base-spanish-wwm-cased,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T20:59:26,
E5_BERTIN_FT,fine-tuning,question,04,augmented,PHQ9,42,test,confirmatory,4.853247,3.991702,0.219878,0.286833,0.330344,"[[1, 6, 1, 1], [0, 4, 6, 2], [0, 4, 7, 3], [0, 2, 8, 3]]",0.703704,0.715168,"[[13, 8], [8, 19]]",finetuned,"{""stopped_epoch"": 5, ""best_val_rmse_scaled"": 0.8608}",bertin-project/bertin-roberta-base-spanish,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T21:00:35,
E5_BERTIN_FT,fine-tuning,question,04,augmented,GAD7,42,test,confirmatory,4.518647,3.609519,0.193356,0.272149,0.194286,"[[1, 9, 2, 0], [0, 11, 6, 0], [0, 6, 7, 0], [0, 4, 2, 0]]",0.4,0.731397,"[[24, 5], [13, 6]]",finetuned,"{""stopped_epoch"": 8, ""best_val_rmse_scaled"": 0.9824}",bertin-project/bertin-roberta-base-spanish,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T21:02:04,
E5_MDEBERTA_FT,fine-tuning,question,04,augmented,PHQ9,42,test,confirmatory,4.844761,3.866292,0.222603,0.403899,0.468464,"[[3, 5, 0, 1], [1, 4, 7, 0], [0, 5, 8, 1], [0, 3, 6, 4]]",0.679245,0.710758,"[[13, 8], [9, 18]]",finetuned,"{""stopped_epoch"": 3, ""best_val_rmse_scaled"": 0.8534}",microsoft/mdeberta-v3-base,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T21:07:22,
E5_MDEBERTA_FT,fine-tuning,question,04,augmented,GAD7,42,test,confirmatory,4.435224,3.386673,0.222866,0.380435,0.355272,"[[4, 7, 1, 0], [0, 12, 5, 0], [0, 6, 7, 0], [0, 4, 2, 0]]",0.285714,0.735027,"[[24, 5], [15, 4]]",finetuned,"{""stopped_epoch"": 3, ""best_val_rmse_scaled"": 0.9841}",microsoft/mdeberta-v3-base,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T21:12:25,
E5_XLMR_FT,fine-tuning,question,04,augmented,PHQ9,42,test,confirmatory,4.491319,3.647899,0.331893,0.255,0.495362,"[[1, 7, 1, 0], [0, 4, 8, 0], [0, 2, 12, 0], [0, 0, 13, 0]]",0.8,0.767196,"[[12, 9], [3, 24]]",finetuned,"{""stopped_epoch"": 3, ""best_val_rmse_scaled"": 0.8603}",xlm-roberta-base,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T21:13:44,
E5_XLMR_FT,fine-tuning,question,04,augmented,GAD7,42,test,confirmatory,4.629897,3.727274,0.153148,0.234756,0.327552,"[[0, 10, 2, 0], [0, 9, 7, 1], [0, 4, 9, 0], [0, 1, 5, 0]]",0.564103,0.689655,"[[20, 9], [8, 11]]",finetuned,"{""stopped_epoch"": 6, ""best_val_rmse_scaled"": 0.9454}",xlm-roberta-base,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T21:15:34,
E5_E5LARGE_FT,fine-tuning,question,04,augmented,PHQ9,42,test,confirmatory,4.393312,3.588778,0.360733,0.361673,0.50652,"[[2, 6, 0, 1], [1, 3, 8, 0], [0, 4, 9, 1], [0, 1, 8, 4]]",0.785714,0.742504,"[[14, 7], [5, 22]]",finetuned,"{""stopped_epoch"": 2, ""best_val_rmse_scaled"": 0.8823}",intfloat/multilingual-e5-large,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T21:22:08,
E5_E5LARGE_FT,fine-tuning,question,04,augmented,GAD7,42,test,confirmatory,4.318381,3.638012,0.263273,0.233131,0.389034,"[[0, 11, 1, 0], [0, 7, 9, 1], [0, 2, 11, 0], [0, 1, 5, 0]]",0.695652,0.802178,"[[18, 11], [3, 16]]",finetuned,"{""stopped_epoch"": 5, ""best_val_rmse_scaled"": 0.923}",intfloat/multilingual-e5-large,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T21:33:49,
E5_XLMRLARGE_FT,fine-tuning,question,04,augmented,PHQ9,42,test,confirmatory,4.518373,3.65342,0.32382,0.307604,0.516484,"[[0, 8, 1, 0], [0, 8, 4, 0], [0, 2, 12, 0], [0, 1, 11, 1]]",0.792453,0.821869,"[[16, 5], [6, 21]]",finetuned,"{""stopped_epoch"": 4, ""best_val_rmse_scaled"": 0.893}",xlm-roberta-large,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T21:43:27,
E5_XLMRLARGE_FT,fine-tuning,question,04,augmented,GAD7,42,test,confirmatory,4.674264,3.878543,0.13684,0.229605,0.413442,"[[0, 11, 1, 0], [0, 7, 10, 0], [0, 2, 11, 0], [0, 1, 5, 0]]",0.651163,0.753176,"[[19, 10], [5, 14]]",finetuned,"{""stopped_epoch"": 3, ""best_val_rmse_scaled"": 0.9143}",xlm-roberta-large,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T21:51:46,
E8_BETO_MLM_FT,fine-tuning,question,04,augmented,PHQ9,42,test,confirmatory,4.501911,3.799819,0.328739,0.280781,0.481081,"[[0, 8, 1, 0], [0, 5, 7, 0], [0, 3, 11, 0], [0, 1, 10, 2]]",0.75,0.746032,"[[13, 8], [6, 21]]",finetuned,"{""stopped_epoch"": 2, ""best_val_rmse_scaled"": 0.8918}",models/mlm_beto/ep010,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T21:52:37,
E8_BETO_MLM_FT,fine-tuning,question,04,augmented,GAD7,42,test,confirmatory,4.635348,3.841502,0.151153,0.228741,0.369272,"[[0, 10, 2, 0], [0, 7, 10, 0], [0, 2, 11, 0], [0, 1, 5, 0]]",0.651163,0.725045,"[[19, 10], [5, 14]]",finetuned,"{""stopped_epoch"": 2, ""best_val_rmse_scaled"": 0.9129}",models/mlm_beto/ep010,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T21:53:24,
E8_ROBERTAES_MENTAL_FT,fine-tuning,question,04,augmented,PHQ9,42,test,confirmatory,4.460969,3.754673,0.340892,0.376267,0.587865,"[[1, 7, 1, 0], [0, 5, 7, 0], [0, 2, 12, 0], [0, 0, 10, 3]]",0.827586,0.797178,"[[14, 7], [3, 24]]",finetuned,"{""stopped_epoch"": 14, ""best_val_rmse_scaled"": 0.8826}",ELiRF/RoBERTa-es-mental-large,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T22:01:01,
E8_ROBERTAES_MENTAL_FT,fine-tuning,question,04,augmented,GAD7,42,test,confirmatory,4.427942,3.677221,0.225416,0.270764,0.441467,"[[0, 11, 1, 0], [0, 11, 6, 0], [0, 3, 10, 0], [0, 1, 5, 0]]",0.684211,0.784029,"[[23, 6], [6, 13]]",finetuned,"{""stopped_epoch"": 3, ""best_val_rmse_scaled"": 0.9186}",ELiRF/RoBERTa-es-mental-large,finetuned,"{""augmentation"": ""augmented"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T22:03:59,
